time,ax,ay,az,atotal
513.618,0.11,-0.55,-0.10,0.57
513.628,0.42,-0.65,-0.17,0.79
513.638,0.42,-0.76,-0.03,0.87
513.647,0.45,-0.72,-0.03,0.85
513.658,0.39,-0.54,-0.17,0.69
513.667,0.28,-0.45,-0.33,0.63
513.677,0.23,-0.40,-0.35,0.58
513.687,0.08,-0.61,0.02,0.61
513.697,0.23,-0.51,0.09,0.56
513.707,0.22,-0.43,-0.20,0.52
513.717,0.08,-0.64,-0.18,0.67
513.727,0.11,-0.55,-0.13,0.57
513.737,-0.04,-0.52,0.00,0.52
513.747,-0.10,-0.60,0.04,0.61
513.757,-0.18,-0.55,0.23,0.62
513.767,-0.16,-0.32,0.13,0.37
513.777,-0.31,-0.41,0.15,0.54
513.787,-0.18,-0.40,0.15,0.47
513.797,0.01,-0.30,-0.01,0.30
513.807,0.07,-0.37,-0.06,0.38
513.817,0.31,-0.55,-0.09,0.63
513.827,0.57,-0.42,-0.25,0.75
513.837,0.55,-0.46,-0.34,0.79
513.846,0.35,-0.52,-0.01,0.63
513.857,0.09,-0.53,0.31,0.62
513.866,0.04,-0.43,0.21,0.48
513.876,-0.06,-0.29,-0.02,0.29
513.886,-0.21,-0.39,0.05,0.45
513.896,-0.20,-0.44,0.14,0.50
513.906,-0.09,-0.48,0.07,0.50
513.916,0.03,-0.49,-0.26,0.55
513.926,0.09,-0.43,-0.49,0.66
513.936,0.26,-0.40,-0.37,0.60
513.946,0.40,-0.32,-0.43,0.68
513.956,0.38,-0.35,-0.51,0.72
513.966,0.42,-0.37,-0.26,0.62
513.976,0.41,-0.25,-0.17,0.51
513.986,0.27,-0.19,-0.30,0.45
513.996,0.03,-0.33,-0.13,0.35
514.006,-0.08,-0.27,0.12,0.30
514.016,-0.26,-0.24,0.18,0.39
514.026,-0.44,-0.35,0.20,0.60
514.036,-0.34,-0.33,-0.08,0.48
514.046,-0.35,-0.37,-0.12,0.53
514.055,-0.35,-0.50,0.03,0.61
514.065,-0.25,-0.58,0.13,0.65
514.075,-0.16,-0.56,0.22,0.62
514.085,-0.19,-0.51,0.06,0.55
514.095,-0.02,-0.43,-0.05,0.43
514.105,0.08,-0.31,-0.07,0.33
514.115,0.24,-0.26,-0.41,0.54
514.125,0.35,-0.49,-0.24,0.64
514.135,0.56,-0.38,-0.16,0.70
514.145,0.56,-0.24,-0.31,0.68
514.155,0.30,-0.37,-0.39,0.62
514.165,0.13,-0.27,-0.32,0.44
514.175,-0.10,-0.28,-0.10,0.32
514.185,-0.43,-0.39,0.06,0.58
514.195,-0.60,-0.46,0.22,0.79
514.205,-0.58,-0.45,0.35,0.81
514.215,-0.42,-0.34,0.04,0.54
514.225,-0.47,-0.49,-0.14,0.69
514.235,-0.36,-0.53,0.05,0.64
514.244,-0.16,-0.46,0.27,0.56
514.255,0.08,-0.38,0.09,0.40
514.264,-0.03,-0.50,-0.10,0.51
514.275,0.08,-0.42,0.00,0.43
514.284,-0.03,-0.33,0.30,0.45
514.294,-0.16,-0.27,0.23,0.39
514.304,-0.09,-0.32,0.18,0.38
514.314,0.03,-0.20,0.06,0.21
514.324,0.15,-0.14,-0.34,0.40
514.334,0.15,-0.36,-0.35,0.53
514.344,0.24,-0.43,-0.30,0.58
514.354,0.26,-0.53,-0.09,0.60
514.364,0.17,-0.49,-0.20,0.55
514.374,-0.01,-0.45,-0.17,0.48
514.384,-0.10,-0.42,-0.00,0.43
514.394,-0.32,-0.40,0.00,0.51
514.404,-0.16,-0.41,-0.04,0.44
514.414,0.06,-0.32,-0.30,0.45
514.424,0.09,-0.40,-0.37,0.55
514.434,0.20,-0.52,-0.19,0.59
514.443,0.17,-0.46,-0.08,0.49
514.453,-0.03,-0.49,0.12,0.50
514.463,-0.20,-0.37,0.31,0.52
514.474,-0.30,-0.21,0.44,0.57
514.483,-0.10,-0.13,0.15,0.22
514.493,0.02,-0.14,-0.24,0.28
514.503,0.22,-0.32,-0.21,0.44
514.513,0.61,-0.41,-0.18,0.76
514.523,0.79,-0.49,-0.23,0.96
514.533,0.70,-0.47,-0.26,0.88
514.543,0.43,-0.47,-0.19,0.67
514.553,0.18,-0.40,-0.03,0.44
514.563,0.03,-0.25,-0.11,0.28
514.573,-0.02,-0.27,-0.26,0.37
514.583,-0.04,-0.42,0.06,0.42
514.593,0.11,-0.38,0.03,0.40
514.603,-0.04,-0.47,-0.12,0.48
514.613,0.07,-0.53,-0.12,0.55
514.623,0.06,-0.34,-0.12,0.36
514.633,0.17,-0.29,-0.25,0.42
514.642,0.27,-0.30,-0.42,0.58
514.653,0.24,-0.35,-0.26,0.50
514.662,0.44,-0.27,-0.23,0.56
514.673,0.31,-0.29,-0.11,0.44
514.682,0.31,-0.27,-0.11,0.43
514.692,0.18,-0.29,-0.05,0.34
514.702,-0.08,-0.28,-0.08,0.30
514.712,-0.17,-0.43,0.03,0.46
514.722,-0.12,-0.33,0.05,0.35
514.732,-0.32,-0.39,0.17,0.53
514.742,-0.27,-0.43,0.20,0.54
514.752,-0.30,-0.46,0.17,0.58
514.762,-0.19,-0.40,0.05,0.44
514.772,-0.13,-0.46,0.03,0.48
514.782,-0.00,-0.47,0.13,0.49
514.792,0.15,-0.30,-0.04,0.34
514.802,0.08,-0.45,-0.11,0.47
514.812,0.03,-0.46,0.17,0.49
514.822,0.05,-0.33,0.15,0.37
514.832,0.06,-0.17,-0.03,0.19
514.841,-0.03,-0.18,-0.17,0.25
514.852,0.04,-0.17,-0.20,0.27
514.861,-0.01,-0.21,-0.06,0.22
514.871,-0.14,-0.40,0.15,0.45
514.881,-0.04,-0.38,0.21,0.43
514.892,0.00,-0.20,-0.00,0.20
514.901,-0.02,-0.15,-0.35,0.38
514.911,0.06,-0.29,-0.44,0.53
514.921,0.13,-0.38,-0.18,0.44
514.931,0.46,-0.25,-0.31,0.61
514.941,0.30,-0.38,-0.33,0.58
514.951,0.19,-0.45,-0.32,0.59
514.961,0.03,-0.43,0.07,0.44
514.971,-0.27,-0.39,0.24,0.54
514.981,-0.17,-0.25,-0.02,0.30
514.991,-0.41,-0.25,0.20,0.52
515.001,-0.42,-0.32,0.36,0.65
515.011,-0.27,-0.33,0.33,0.54
515.021,-0.26,-0.37,0.18,0.49
515.031,0.15,-0.20,-0.24,0.34
515.040,-0.04,-0.39,-0.18,0.43
515.050,0.12,-0.43,0.11,0.46
515.060,0.24,-0.33,0.20,0.45
515.070,0.11,-0.24,0.07,0.27
515.080,0.11,-0.07,-0.12,0.18
515.090,-0.13,-0.18,0.14,0.26
515.100,-0.03,-0.20,0.10,0.23
515.110,0.01,-0.25,-0.07,0.26
515.120,0.02,-0.24,-0.07,0.25
515.130,-0.03,-0.29,-0.01,0.29
515.140,-0.32,-0.44,0.33,0.64
515.150,-0.49,-0.45,0.45,0.80
515.160,-0.43,-0.22,0.20,0.52
515.170,-0.43,-0.12,-0.14,0.47
515.180,-0.35,-0.32,-0.12,0.49
515.190,0.12,-0.33,-0.07,0.35
515.200,0.20,-0.42,-0.12,0.48
515.210,0.34,-0.49,-0.21,0.63
515.220,0.30,-0.47,0.16,0.58
515.230,-0.02,-0.21,0.43,0.47
515.240,-0.41,-0.32,0.44,0.69
515.250,-0.29,-0.08,0.33,0.45
515.260,-0.16,0.19,-0.07,0.26
515.269,-0.24,-0.26,-0.05,0.36
515.279,-0.09,-0.38,0.18,0.43
515.289,-0.34,-0.39,0.65,0.83
515.299,-0.57,-0.38,0.84,1.08
515.309,-0.87,-0.37,0.73,1.20
515.319,-0.42,0.02,0.09,0.43
515.329,0.05,0.23,-1.10,1.13
515.339,0.51,-0.19,-1.70,1.79
515.349,0.99,-0.34,-0.92,1.40
515.359,0.66,-0.30,0.33,0.80
515.369,-0.55,-0.80,1.02,1.40
515.379,-0.97,-0.88,1.15,1.75
515.389,-0.62,-0.01,0.35,0.71
515.399,-0.88,-0.07,-0.51,1.02
515.409,-0.17,-0.46,-0.83,0.96
515.419,0.68,-0.29,-0.04,0.74
515.429,0.81,-0.41,0.24,0.93
515.438,0.56,-0.89,-0.61,1.21
515.449,0.23,-0.90,-0.77,1.20
515.458,0.30,-0.47,-0.23,0.60
515.469,0.08,-0.47,-0.36,0.60
515.478,0.11,-0.58,-0.68,0.91
515.488,0.54,-0.64,-0.49,0.97
515.498,0.84,-0.70,-0.16,1.10
515.508,0.65,-0.67,-0.12,0.94
515.518,0.29,-0.55,0.09,0.63
515.528,0.23,-0.07,-0.10,0.26
515.538,-0.08,0.12,-0.14,0.20
515.548,-0.21,-0.00,0.08,0.22
515.558,-0.18,-0.17,0.31,0.40
515.568,-0.72,-0.60,1.13,1.47
515.578,-1.28,-0.77,1.72,2.27
515.588,-1.28,-0.19,1.72,2.15
515.598,-0.82,0.63,0.44,1.13
515.608,-1.05,0.49,-0.29,1.20
515.618,-1.17,-0.06,-0.70,1.36
515.628,-0.00,-0.05,-0.61,0.61
515.637,0.58,-0.06,-0.68,0.89
515.648,0.61,-0.74,0.46,1.06
515.657,1.37,0.31,0.92,1.68
515.668,0.41,0.95,-0.06,1.04
515.677,-0.21,0.61,-1.15,1.32
515.687,0.53,0.69,-1.88,2.07
515.697,1.73,0.91,-2.26,2.99
515.707,2.43,0.51,-1.75,3.04
515.717,2.74,0.11,-1.10,2.96
515.727,2.26,-0.01,-0.74,2.38
515.737,1.13,-0.08,-1.14,1.61
515.747,0.35,-0.15,-1.25,1.30
515.757,0.26,0.03,-1.10,1.13
515.767,0.28,0.10,-0.96,1.00
515.777,0.30,-0.30,-0.69,0.81
515.787,0.37,-0.86,-0.36,1.00
515.797,0.52,-1.23,-0.32,1.38
515.807,0.82,-1.21,-0.54,1.56
515.817,0.82,-0.78,-0.55,1.26
515.827,0.42,-0.33,-0.14,0.55
515.837,-0.01,-0.18,0.51,0.54
515.847,-0.23,-0.18,0.71,0.77
515.856,-0.11,-0.06,0.52,0.54
515.866,0.11,0.03,0.38,0.40
515.876,0.28,-0.00,0.53,0.60
515.886,0.26,0.07,0.63,0.69
515.896,0.08,0.16,0.62,0.64
515.906,-0.19,0.23,0.67,0.73
515.916,-0.34,0.39,0.70,0.87
515.926,-0.39,0.55,0.63,0.92
515.936,-0.48,0.52,0.64,0.95
515.946,-0.51,0.44,0.83,1.07
515.956,-0.64,0.26,1.08,1.28
515.966,-0.71,0.10,1.17,1.37
515.976,-0.80,0.11,1.10,1.37
515.986,-0.90,0.15,0.96,1.33
515.996,-0.95,0.11,0.72,1.20
516.006,-0.86,0.06,0.53,1.01
516.016,-0.83,-0.08,0.60,1.03
516.026,-0.75,-0.13,0.69,1.02
516.036,-0.75,-0.09,0.69,1.02
516.046,-0.92,-0.10,0.72,1.17
516.055,-0.97,-0.06,0.71,1.20
516.066,-1.02,-0.01,0.71,1.24
516.075,-0.86,0.08,0.62,1.06
516.085,-0.74,0.07,0.55,0.92
516.095,-0.61,0.03,0.51,0.80
516.105,-0.33,0.03,0.39,0.51
516.115,-0.05,0.03,0.19,0.20
516.125,0.03,0.08,-0.03,0.09
516.135,-0.06,-0.12,0.06,0.15
516.145,0.04,-0.17,0.31,0.36
516.155,0.06,-0.12,0.30,0.33
516.165,-0.02,-0.14,0.09,0.16
516.175,-0.10,-0.19,0.13,0.26
516.185,-0.13,-0.25,0.30,0.41
516.195,-0.01,-0.20,0.09,0.22
516.205,0.10,-0.24,-0.21,0.33
516.215,0.25,-0.22,-0.34,0.47
516.225,0.19,-0.29,-0.24,0.42
516.235,0.15,-0.36,-0.18,0.43
516.245,0.18,-0.27,-0.12,0.35
516.254,0.22,-0.08,-0.06,0.24
516.264,0.08,-0.04,-0.10,0.13
516.274,0.19,0.04,-0.31,0.37
516.284,0.22,0.00,-0.32,0.39
516.294,0.44,-0.04,-0.36,0.57
516.304,0.54,-0.10,-0.28,0.62
516.314,0.52,-0.12,-0.09,0.54
516.324,0.44,-0.03,-0.07,0.44
516.334,0.21,-0.05,-0.03,0.22
516.344,0.12,-0.05,-0.00,0.13
516.354,0.08,-0.05,0.08,0.13
516.364,0.06,-0.20,0.29,0.36
516.374,0.25,-0.20,0.33,0.46
516.384,0.31,-0.16,0.18,0.40
516.394,0.32,-0.27,0.15,0.44
516.404,0.38,-0.28,0.09,0.47
516.414,0.58,-0.23,0.03,0.62
516.424,0.84,-0.16,-0.21,0.88
516.434,0.93,-0.19,-0.37,1.02
516.444,1.01,-0.19,-0.21,1.05
516.453,0.91,-0.19,0.10,0.94
516.464,0.90,-0.11,-0.08,0.91
516.473,0.85,0.05,-0.37,0.92
516.483,0.75,0.07,-0.33,0.82
516.493,0.79,0.01,-0.31,0.85
516.503,0.81,-0.18,-0.40,0.92
516.513,0.91,-0.17,-0.43,1.02
516.523,0.72,-0.09,-0.29,0.78
516.533,0.46,-0.10,-0.14,0.49
516.543,0.23,-0.09,-0.08,0.26
516.553,-0.12,-0.04,0.07,0.15
516.563,-0.13,-0.10,0.08,0.19
516.573,0.07,0.03,-0.09,0.11
516.583,-0.14,-0.23,-0.03,0.27
516.593,0.43,-0.18,-0.39,0.61
516.603,0.17,-0.26,-0.18,0.36
516.613,0.45,-0.15,-0.13,0.49
516.623,0.21,-0.22,-0.04,0.31
516.633,0.13,-0.15,0.11,0.23
516.643,0.05,-0.03,0.19,0.20
516.653,-0.43,-0.20,0.51,0.69
516.663,-0.25,-0.00,0.46,0.52
516.672,-0.45,-0.02,0.57,0.73
516.683,-0.25,0.14,0.13,0.32
516.692,-0.29,-0.05,0.08,0.30
516.702,-0.10,-0.09,-0.01,0.14
516.712,-0.08,-0.14,-0.05,0.17
516.722,-0.11,-0.20,-0.01,0.23
516.732,-0.17,-0.13,0.21,0.30
516.742,-0.27,-0.01,0.40,0.48
516.752,-0.49,0.00,0.37,0.61
516.762,-0.52,-0.03,0.32,0.61
516.772,-0.25,0.09,0.09,0.28
516.782,-0.14,0.12,-0.01,0.19
516.792,0.00,-0.05,-0.05,0.07
516.802,-0.09,-0.28,0.32,0.44
516.812,-0.04,-0.10,0.40,0.42
516.822,-0.49,-0.19,0.49,0.72
516.832,-0.56,-0.08,0.54,0.78
516.842,-0.84,0.03,0.66,1.07
516.852,-0.70,0.02,0.54,0.88
516.861,-0.22,0.13,-0.10,0.28
516.871,0.02,-0.13,-0.27,0.30
516.881,0.73,-0.20,-0.46,0.88
516.891,0.86,-0.36,-0.17,0.95
516.901,0.98,-0.29,-0.14,1.03
516.911,0.73,-0.23,0.04,0.77
516.921,0.20,-0.10,0.34,0.41
516.931,-0.22,-0.02,0.48,0.53
516.941,-0.34,0.13,0.40,0.54
516.951,-0.36,0.23,0.13,0.45
516.961,-0.35,0.03,-0.13,0.37
516.971,-0.05,-0.13,-0.24,0.28
516.981,0.16,-0.24,-0.23,0.37
516.991,0.20,-0.28,-0.32,0.47
517.001,0.10,-0.28,-0.28,0.41
517.011,-0.09,-0.26,0.08,0.28
517.021,-0.29,-0.09,0.20,0.36
517.030,-0.28,0.08,0.17,0.34
517.041,-0.26,0.15,0.00,0.31
517.050,-0.14,0.12,-0.15,0.24
517.060,0.08,-0.04,-0.06,0.11
517.070,0.34,-0.06,-0.12,0.37
517.080,0.33,-0.03,-0.20,0.39
517.090,0.13,-0.09,-0.18,0.24
517.100,-0.13,-0.19,0.16,0.28
517.110,-0.38,-0.10,0.36,0.53
517.120,-0.55,-0.01,0.23,0.60
517.130,-0.48,0.04,0.12,0.50
517.140,-0.32,-0.08,0.21,0.39
517.150,0.26,-0.02,-0.47,0.53
517.160,0.37,-0.24,-0.56,0.72
517.170,0.63,-0.51,-0.25,0.85
517.180,0.60,-0.52,0.14,0.80
517.190,0.40,-0.34,0.18,0.56
517.200,0.19,-0.07,0.08,0.21
517.210,-0.11,0.03,-0.00,0.11
517.220,-0.00,0.10,-0.08,0.13
517.230,0.05,-0.09,0.07,0.12
517.240,0.32,-0.03,-0.14,0.35
517.249,0.52,-0.01,-0.32,0.61
517.260,0.67,-0.06,-0.62,0.92
517.269,0.66,-0.25,-0.68,0.98
517.279,0.81,-0.25,-0.66,1.07
517.289,0.74,-0.12,-0.52,0.91
517.299,0.52,-0.11,-0.25,0.58
517.309,0.26,-0.15,0.02,0.30
517.319,0.10,-0.20,0.35,0.42
517.329,0.08,-0.09,0.36,0.38
517.339,0.04,0.09,0.05,0.11
517.349,-0.07,-0.05,-0.02,0.09
517.359,-0.02,-0.27,0.07,0.28
517.369,0.18,-0.33,-0.07,0.38
517.379,0.37,-0.33,-0.16,0.52
517.389,0.56,-0.13,-0.19,0.61
517.399,0.40,-0.08,-0.14,0.43
517.409,0.59,-0.12,-0.39,0.72
517.419,0.48,-0.13,-0.42,0.65
517.429,0.34,-0.27,0.04,0.43
517.439,0.19,-0.21,0.45,0.54
517.449,0.04,-0.09,0.44,0.45
517.459,0.01,0.05,-0.00,0.05
517.468,0.10,0.15,-0.43,0.47
517.478,-0.00,-0.06,-0.22,0.23
517.488,0.19,-0.18,-0.12,0.28
517.498,0.31,-0.19,-0.12,0.38
517.508,0.31,-0.10,-0.28,0.43
517.518,0.07,-0.11,-0.33,0.35
517.528,-0.12,-0.19,-0.07,0.24
517.538,-0.21,-0.10,-0.06,0.24
517.548,-0.28,-0.07,0.06,0.29
517.558,-0.30,-0.08,0.24,0.40
517.568,-0.33,-0.11,0.41,0.53
517.578,-0.29,-0.08,0.33,0.45
517.588,-0.43,-0.08,0.27,0.51
517.598,-0.39,-0.09,0.21,0.45
517.608,-0.33,-0.09,0.30,0.45
517.618,-0.22,-0.04,0.17,0.28
517.628,-0.14,-0.15,-0.11,0.23
517.638,0.03,-0.11,-0.04,0.12
517.647,0.13,-0.02,0.05,0.14
517.658,0.26,0.01,-0.21,0.34
517.667,0.27,-0.03,-0.33,0.42
517.678,0.18,-0.21,-0.09,0.29
517.687,0.24,-0.15,0.08,0.30
517.697,-0.12,-0.20,0.34,0.41
517.707,-0.04,-0.02,0.08,0.09
517.717,-0.32,-0.03,-0.08,0.33
517.727,-0.24,-0.05,-0.12,0.27
517.737,-0.24,-0.19,-0.08,0.32
517.747,-0.18,-0.36,0.10,0.42
517.757,0.09,-0.27,-0.01,0.29
517.767,-0.06,-0.29,0.12,0.32
517.777,-0.22,-0.40,0.35,0.57
517.787,-0.21,-0.16,0.38,0.46
517.797,-0.39,-0.07,0.38,0.55
517.807,-0.27,-0.02,0.11,0.29
517.817,-0.17,-0.14,0.08,0.23
517.827,0.08,-0.06,0.28,0.30
517.837,0.03,-0.18,0.17,0.25
517.847,0.08,-0.21,0.06,0.23
517.857,0.08,-0.13,0.13,0.20
517.866,0.12,0.01,-0.10,0.16
517.877,-0.09,-0.15,-0.15,0.23
517.886,-0.01,-0.27,0.02,0.27
517.896,0.17,-0.14,0.04,0.23
517.906,0.12,-0.19,-0.14,0.26
517.916,0.20,-0.20,-0.28,0.40
517.926,0.02,-0.35,-0.03,0.35
517.936,0.04,-0.33,0.04,0.34
517.946,0.11,-0.29,-0.13,0.34
517.956,0.01,-0.38,-0.09,0.39
517.966,0.17,-0.18,-0.23,0.34
517.976,0.01,-0.44,-0.12,0.46
517.986,0.10,-0.44,0.02,0.45
517.996,-0.02,-0.41,0.04,0.41
518.006,-0.06,-0.33,0.27,0.43
518.016,-0.12,-0.17,0.05,0.21
518.026,-0.40,-0.37,0.20,0.58
518.036,-0.17,-0.18,0.14,0.29
518.046,-0.22,-0.28,0.29,0.46
518.056,0.11,-0.10,0.04,0.16
518.065,0.19,-0.09,-0.10,0.24
518.075,0.22,-0.25,-0.10,0.35
518.085,0.38,-0.12,-0.28,0.49
518.095,0.33,-0.16,-0.15,0.39
518.105,0.52,0.05,-0.49,0.72
518.115,0.20,-0.23,-0.40,0.51
518.125,0.32,-0.22,-0.29,0.49
518.135,0.13,-0.13,-0.29,0.34
518.145,-0.22,-0.33,0.14,0.42
518.155,-0.28,-0.30,0.25,0.48
518.165,-0.47,-0.24,0.24,0.58
518.175,-0.58,-0.27,0.09,0.64
518.185,-0.49,-0.30,-0.02,0.57
518.195,-0.28,-0.37,-0.04,0.47
518.205,-0.12,-0.35,-0.01,0.37
518.215,0.07,-0.24,-0.15,0.29
518.225,0.27,-0.18,-0.39,0.50
518.235,0.37,-0.23,-0.52,0.68
518.245,0.55,-0.03,-0.79,0.96
518.255,0.37,-0.22,-0.48,0.65
518.264,0.39,-0.26,-0.03,0.47
518.275,0.15,-0.12,0.10,0.22
518.284,-0.04,-0.07,-0.16,0.18
518.294,-0.17,-0.06,-0.30,0.35
518.304,-0.21,0.01,-0.08,0.23
518.315,-0.35,-0.11,0.19,0.41
518.324,-0.43,-0.25,0.18,0.52
518.334,-0.09,-0.19,-0.15,0.26
518.344,-0.10,-0.32,-0.28,0.43
518.354,0.15,-0.25,-0.62,0.69
518.364,0.01,-0.53,-0.37,0.65
518.374,0.24,-0.41,-0.20,0.51
518.384,0.15,-0.27,-0.20,0.36
518.394,-0.22,-0.40,-0.09,0.47
518.404,-0.30,-0.19,0.26,0.44
518.414,-0.59,-0.11,0.56,0.82
518.424,-0.58,0.04,0.19,0.61
518.434,-0.60,-0.08,0.26,0.66
518.444,-0.34,0.04,0.29,0.45
518.454,-0.12,-0.14,-0.09,0.20
518.463,0.07,-0.28,-0.38,0.48
518.473,0.20,-0.17,-0.25,0.36
518.483,0.30,-0.19,-0.19,0.40
518.493,0.31,-0.16,-0.53,0.63
518.503,-0.12,-0.26,-0.30,0.42
518.513,-0.24,-0.33,0.26,0.49
518.523,-0.38,-0.18,0.58,0.72
518.533,-0.68,-0.09,0.59,0.90
518.543,-0.77,-0.10,0.40,0.88
518.553,-0.70,-0.15,0.17,0.73
518.563,-0.55,-0.16,-0.05,0.57
518.573,-0.43,-0.41,-0.02,0.60
518.583,-0.06,-0.48,0.16,0.51
518.593,0.06,-0.22,0.16,0.28
518.603,-0.05,-0.15,-0.13,0.21
518.613,-0.09,-0.19,-0.24,0.31
518.623,-0.01,-0.11,-0.13,0.18
518.633,-0.06,-0.16,0.01,0.17
518.642,0.04,-0.17,0.08,0.19
518.653,-0.02,-0.23,0.07,0.24
518.663,-0.03,-0.21,-0.01,0.21
518.673,-0.13,-0.09,-0.26,0.30
518.682,-0.40,-0.27,-0.08,0.49
518.692,-0.45,-0.30,0.24,0.59
518.702,-0.44,-0.23,0.27,0.57
518.712,-0.45,-0.33,0.16,0.58
518.722,-0.42,-0.36,0.07,0.56
518.732,-0.36,-0.34,0.14,0.51
518.742,-0.05,-0.21,-0.13,0.25
518.752,-0.04,-0.32,-0.17,0.36
518.762,0.04,-0.34,-0.03,0.34
518.772,0.21,-0.22,0.04,0.31
518.782,-0.01,-0.24,0.22,0.32
518.792,-0.15,-0.12,-0.00,0.19
518.802,-0.20,-0.13,0.17,0.29
518.812,-0.08,0.07,-0.01,0.11
518.822,-0.06,-0.03,-0.39,0.39
518.832,0.24,-0.21,-0.41,0.52
518.842,0.51,-0.18,-0.36,0.65
518.852,0.42,-0.38,-0.48,0.74
518.862,0.15,-0.53,-0.28,0.62
518.871,0.05,-0.29,0.26,0.39
518.881,-0.17,-0.12,0.25,0.32
518.891,-0.29,-0.23,-0.30,0.47
518.901,0.09,-0.14,-0.55,0.58
518.911,0.11,-0.32,-0.23,0.41
518.921,0.52,-0.20,-0.46,0.72
518.931,0.30,-0.41,-0.45,0.68
518.941,0.41,-0.38,-0.20,0.59
518.951,0.23,-0.29,-0.19,0.42
518.961,0.03,-0.15,-0.27,0.31
518.971,-0.08,-0.08,-0.18,0.21
518.981,0.02,-0.02,-0.09,0.10
518.991,0.21,0.02,-0.43,0.48
519.001,0.29,-0.19,-0.55,0.65
519.011,0.56,-0.22,-0.55,0.81
519.021,0.36,-0.41,-0.37,0.66
519.031,0.33,-0.29,-0.19,0.48
519.041,0.05,-0.26,-0.04,0.26
519.051,-0.10,-0.12,-0.24,0.29
519.061,-0.30,-0.19,-0.23,0.42
519.071,-0.23,-0.13,-0.01,0.27
519.080,-0.04,-0.11,-0.14,0.18
519.090,0.06,-0.22,-0.27,0.35
519.100,0.16,-0.25,-0.32,0.44
519.110,0.01,-0.36,-0.16,0.40
519.120,-0.28,-0.50,0.32,0.66
519.130,-0.23,-0.33,0.41,0.57
519.140,-0.07,0.14,-0.13,0.20
519.150,-0.13,-0.06,-0.41,0.44
519.160,0.12,-0.23,-0.39,0.47
519.170,0.58,-0.22,-0.30,0.69
519.180,0.68,-0.38,-0.28,0.83
519.190,0.78,-0.33,-0.49,0.98
519.200,0.59,-0.40,-0.24,0.75
519.210,0.14,-0.37,-0.09,0.40
519.220,-0.18,-0.35,-0.01,0.39
519.230,-0.45,-0.33,0.35,0.66
519.239,-0.42,-0.10,0.17,0.46
519.250,-0.53,-0.21,0.24,0.62
519.259,-0.41,-0.37,0.10,0.56
519.270,-0.11,-0.43,-0.03,0.45
519.279,0.17,-0.35,-0.19,0.44
519.289,0.30,-0.36,-0.30,0.56
519.299,0.35,-0.37,-0.13,0.52
519.309,0.21,-0.32,0.25,0.46
519.319,0.03,-0.11,0.23,0.26
519.329,-0.32,-0.11,0.17,0.38
519.339,-0.30,-0.11,0.24,0.40
519.349,-0.20,-0.02,0.29,0.36
519.359,-0.30,-0.18,0.20,0.40
519.369,-0.16,-0.29,0.08,0.34
519.379,-0.04,-0.27,0.17,0.32
519.389,0.01,-0.28,-0.11,0.30
519.399,-0.03,-0.48,-0.19,0.52
519.409,0.04,-0.38,-0.02,0.39
519.419,0.04,-0.36,0.06,0.37
519.429,0.06,-0.50,-0.03,0.50
519.438,0.16,-0.40,-0.08,0.44
519.449,0.17,-0.36,-0.11,0.41
519.459,0.20,-0.42,-0.07,0.47
519.469,0.17,-0.54,0.06,0.57
519.478,0.41,-0.35,0.04,0.54
519.488,0.30,-0.32,-0.08,0.45
519.498,0.07,-0.50,0.13,0.52
519.508,-0.01,-0.35,0.36,0.50
519.518,-0.19,-0.22,0.37,0.47
519.528,-0.14,-0.21,0.12,0.28
519.538,-0.08,-0.14,-0.13,0.20
519.548,0.11,-0.22,-0.02,0.25
519.558,0.31,-0.25,-0.17,0.43
519.568,0.36,-0.35,-0.21,0.54
519.578,0.45,-0.20,-0.13,0.51
519.588,0.20,-0.11,-0.12,0.25
519.598,0.13,-0.01,-0.13,0.18
519.608,-0.01,0.01,-0.29,0.29
519.618,-0.04,-0.12,-0.42,0.44
519.628,0.15,-0.08,-0.45,0.49
519.638,0.00,-0.21,-0.18,0.28
519.648,0.14,-0.21,-0.28,0.38
519.658,-0.08,-0.33,-0.33,0.47
519.668,-0.20,-0.29,-0.37,0.51
519.677,-0.22,-0.33,-0.19,0.44
519.687,-0.17,-0.45,0.17,0.51
519.697,0.03,-0.31,0.04,0.31
519.707,-0.00,-0.36,-0.18,0.40
519.717,0.09,-0.47,-0.06,0.48
519.727,0.11,-0.48,0.23,0.55
519.737,0.18,-0.36,0.16,0.43
519.747,0.05,-0.35,-0.08,0.36
519.757,-0.09,-0.38,0.24,0.46
519.767,-0.28,-0.49,0.62,0.84
519.777,-0.25,-0.55,0.67,0.90
519.787,-0.02,-0.16,0.14,0.22
519.797,-0.10,-0.12,-0.16,0.22
519.807,-0.07,-0.29,0.01,0.30
519.817,0.06,-0.34,0.12,0.37
519.827,0.20,-0.22,-0.09,0.31
519.837,0.02,-0.14,-0.30,0.34
519.847,-0.12,-0.25,0.08,0.29
519.856,-0.09,-0.13,0.28,0.32
519.866,-0.15,-0.05,-0.16,0.22
519.876,0.08,-0.01,-0.69,0.69
519.886,0.10,-0.13,-0.60,0.62
519.896,0.28,-0.22,-0.40,0.54
519.906,0.21,-0.48,-0.27,0.59
519.916,-0.07,-0.58,-0.19,0.61
519.926,-0.33,-0.51,0.15,0.63
519.936,-0.78,-0.51,0.55,1.08
519.946,-0.80,-0.35,0.40,0.96
